0393,0153.2008.136.a,-57.91100,-25.48300,28.00000,5.9,-0.168E+18,0.647E+18,-0.479E+18,-0.250E+18,0.138E+18,0.152E+18,
0394,0153.2009.059.a,-60.52500,-24.79600,16.00000,6.3,-0.116E+19,-0.680E+18,0.183E+19,-0.876E+17,0.875E+18,0.236E+19,
0395,0154.2007.342.a,-60.50800,-52.38200,16.00000,5.7,0.169E+17,0.570E+17,-0.739E+17,0.116E+18,0.112E+18,0.385E+18,
0396,0156.1995.104.a,-60.66100,-19.95100,10.00000,6.3,-0.258E+18,-0.142E+19,0.168E+19,0.624E+18,-0.243E+17,0.571E+19,
0397,0156.2004.052.a,-58.42500,-14.96300,10.00000,6.6,0.804E+18,0.385E+18,-0.119E+19,0.511E+18,0.421E+18,0.833E+19,
0398,0156.2006.002.a,-60.93400,-21.57500,8.000000,7.4,0.725E+18,0.131E+20,-0.138E+20,-0.106E+20,0.763E+19,0.135E+21,
0399,0156.2007.067.a,-58.21700,-7.615000,20.00000,6.1,0.251E+17,-0.141E+19,0.138E+19,0.342E+17,0.333E+18,0.186E+19,
0400,0156.2007.118.a,-60.78900,-20.20800,10.00000,5.9,-0.123E+18,-0.241E+18,0.364E+18,0.133E+18,-0.199E+17,0.143E+19,
0401,0159.1999.298.a,-38.69900,175.8030,156.0000,6.0,0.496E+18,0.149E+19,-0.199E+19,0.130E+19,0.200E+18,-0.177E+18,
0402,0160.2001.294.a,-37.13700,178.9820,2.000000,6.7,-0.231E+19,0.910E+18,0.140E+19,-0.506E+18,0.503E+19,0.539E+19,
0403,0160.2002.335.a,-35.14900,179.9800,12.00000,5.8,0.476E+18,-0.202E+18,-0.273E+18,0.230E+18,0.459E+18,-0.145E+18,
0404,0160.2007.354.a,-39.01100,178.2910,32.00000,6.5,-0.431E+19,0.421E+19,0.948E+17,0.115E+19,0.140E+19,0.388E+19,
0405,0161.2003.306.a,-45.19000,166.5350,6.000000,6.4,0.415E+19,0.334E+18,-0.449E+19,0.847E+18,-0.178E+19,-0.126E+19,
0406,0161.2009.196.a,-45.76200,166.5620,24.00000,7.8,0.324E+21,0.303E+20,-0.354E+21,0.161E+21,-0.439E+21,0.455E+20,
0407,0161.2009.217.a,-45.55400,166.3560,26.00000,6.1,0.334E+18,0.521E+18,-0.855E+18,-0.124E+18,-0.644E+18,-0.553E+18,
0408,0162.2000.306.a,-45.07000,167.0090,24.00000,6.1,0.126E+19,0.940E+17,-0.135E+19,-0.658E+17,-0.673E+18,-0.497E+18,
0409,0162.2001.341.a,-44.21600,168.8190,4.000000,5.8,0.250E+18,-0.368E+18,0.118E+18,-0.400E+17,0.145E+18,0.136E+18,
0410,0162.2003.233.a,-45.10400,167.1440,24.00000,7.2,0.411E+20,-0.197E+20,-0.215E+20,-0.493E+19,-0.240E+20,-0.227E+20,
0411,0162.2007.288.a,-44.71330,167.4645,14.00000,6.8,0.413E+19,0.101E+20,-0.142E+20,0.576E+18,-0.123E+19,-0.604E+19,
0412,0166.2006.289.a,-50.77800,162.1610,6.000000,5.8,-0.869E+17,0.630E+18,-0.543E+18,0.835E+17,0.384E+18,0.142E+17,
0413,0166.2008.117.a,-49.09100,164.1170,2.000000,6.1,0.383E+18,-0.223E+17,-0.361E+18,-0.144E+19,-0.141E+19,0.106E+18,
0414,0167.2006.340.a,-53.98200,158.9990,16.00000,5.7,0.232E+18,0.245E+18,-0.478E+18,0.193E+18,0.191E+18,0.863E+17,
0415,0167.2009.266.a,-52.96300,159.9110,8.000000,6.0,0.240E+18,0.935E+18,-0.118E+19,-0.117E+18,0.540E+17,0.569E+18,
0416,0169.2001.167.a,-14.88900,-173.3390,2.000000,6.0,0.349E+18,0.467E+17,-0.396E+18,-0.191E+18,0.102E+19,0.309E+18,
0417,0169.2002.286.a,-14.59600,-175.4160,4.000000,6.0,-0.169E+18,0.207E+18,-0.384E+17,-0.551E+16,0.411E+17,0.140E+19,
0418,0169.2002.335.a,-16.08200,-172.9650,14.00000,5.9,0.611E+18,-0.574E+18,-0.369E+17,0.791E+17,0.138E+18,0.769E+17,
0419,0169.2004.054.a,-14.74000,-175.6300,30.00000,6.2,-0.861E+18,0.117E+18,0.744E+18,0.916E+18,0.380E+18,0.306E+19,
0420,0169.2006.271.a,-16.59200,-172.0330,28.00000,6.9,-0.374E+19,-0.644E+19,0.102E+20,-0.466E+19,-0.431E+19,-0.781E+19,
0421,0169.2007.187.a,-16.29970,-172.8197,20.00000,5.8,-0.175E+17,-0.640E+17,0.814E+17,-0.659E+17,0.679E+17,0.445E+18,
0422,0169.2007.347.a,-15.21200,-172.3670,16.00000,6.0,-0.481E+18,0.439E+18,0.425E+17,-0.185E+17,0.149E+17,-0.995E+18,
0423,0169.2009.272.a,-15.48900,-172.0950,22.00000,8.1,0.100E+20,-0.828E+21,0.818E+21,0.209E+19,0.307E+20,-0.147E+22,
0424,0171.1999.344.a,-22.30300,179.6130,592.0000,5.7,-0.143E+18,0.244E+18,-0.101E+18,-0.189E+18,-0.789E+17,-0.864E+17,
0425,0171.2000.166.a,-25.51600,178.0460,606.0000,6.4,-0.207E+19,-0.600E+18,0.267E+19,-0.629E+18,-0.320E+19,-0.169E+19,
0426,0171.2001.165.a,-22.05300,-179.4610,592.0000,5.7,-0.120E+18,0.308E+17,0.892E+17,-0.435E+18,-0.757E+17,-0.433E+17,
0427,0171.2002.181.a,-22.20100,179.2500,619.0000,6.4,-0.323E+19,0.165E+19,0.159E+19,-0.842E+17,-0.510E+19,-0.319E+19,
0428,0171.2002.231.a,-23.88400,178.4950,676.0000,7.7,0.297E+20,-0.492E+20,0.195E+20,-0.321E+21,-0.151E+21,0.137E+20,
0429,0171.2002.251.a,-22.83600,178.9330,608.0000,5.9,0.109E+18,0.323E+18,-0.432E+18,-0.796E+18,-0.362E+18,-0.218E+18,
0430,0171.2002.344.a,-24.13900,179.2400,533.0000,6.0,-0.113E+19,0.500E+18,0.632E+18,0.431E+17,-0.452E+18,-0.827E+18,
0431,0171.2003.052.a,-25.94600,-178.3000,253.0000,5.8,-0.136E+18,-0.825E+17,0.219E+18,-0.441E+18,-0.185E+18,0.479E+18,
0432,0171.2004.078.a,-23.75900,-176.0020,12.00000,6.2,0.616E+18,-0.262E+18,-0.355E+18,0.233E+18,0.741E+18,0.262E+18,
0433,0171.2004.328.a,-24.22640,178.9493,553.0000,6.0,0.417E+18,-0.181E+18,-0.236E+18,-0.117E+18,-0.371E+18,-0.268E+18,
0434,0171.2005.016.a,-25.52800,-176.2990,14.00000,6.1,0.177E+19,-0.153E+19,-0.243E+18,0.662E+18,0.106E+19,0.761E+18,
0435,0171.2005.153.a,-20.26160,178.8600,8.000000,5.8,0.286E+18,-0.977E+17,-0.188E+18,-0.601E+16,0.438E+17,-0.660E+17,
0436,0171.2005.179.a,-26.92800,-176.2890,14.00000,5.8,0.669E+18,-0.331E+18,-0.338E+18,0.123E+18,-0.284E+17,0.203E+18,
0437,0171.2006.246.a,-24.04600,178.8170,568.0000,5.9,-0.243E+18,-0.221E+18,0.464E+18,-0.521E+18,-0.643E+18,-0.261E+18,
0438,0171.2007.199.a,-26.35340,-177.7759,6.000000,5.9,-0.135E+19,0.516E+18,0.830E+18,0.939E+17,-0.118E+18,0.152E+19,
0439,0171.2007.278.a,-25.13050,179.4284,519.0000,6.3,0.334E+19,-0.271E+19,-0.629E+18,0.567E+18,-0.353E+19,-0.216E+19,
0440,0171.2007.289.a,-25.50980,179.5014,499.0000,6.4,0.172E+19,-0.115E+19,-0.566E+18,-0.707E+18,-0.596E+19,-0.244E+19,
0441,0171.2007.343.a,-25.99600,-177.5140,180.0000,7.7,0.147E+21,0.602E+20,-0.207E+21,-0.220E+21,0.707E+20,-0.305E+21,
0442,0171.2008.185.a,-23.37000,-179.7780,568.0000,6.2,-0.100E+19,0.192E+19,-0.921E+18,0.176E+19,0.346E+18,0.756E+17,
0443,0171.2008.245.a,-25.40000,-177.6000,145.0000,6.0,-0.820E+17,-0.239E+18,0.321E+18,-0.892E+18,-0.812E+18,-0.213E+18,
0444,0171.2008.324.a,-22.17310,-179.6969,574.0000,5.7,0.218E+18,-0.325E+17,-0.185E+18,-0.148E+18,-0.478E+18,-0.117E+18,
0445,0171.2009.230.a,-26.06400,-178.3910,272.0000,6.3,-0.916E+18,-0.116E+19,0.207E+19,-0.146E+19,-0.248E+18,-0.743E+17,
0446,0173.1995.097.a,-15.19900,-173.5290,32.00000,7.4,0.440E+20,-0.391E+20,-0.485E+19,-0.952E+20,0.598E+20,0.119E+20,
0447,0173.1999.298.a,-19.44200,-173.8800,10.00000,5.8,0.349E+18,-0.322E+18,-0.276E+17,0.169E+18,0.521E+18,0.272E+17,
0448,0173.1999.341.a,-15.91100,-173.9840,135.0000,6.4,0.207E+19,-0.184E+19,-0.232E+18,-0.264E+19,0.215E+19,0.924E+18,
0449,0173.2000.043.a,-15.89300,-174.8030,236.0000,5.9,-0.750E+18,0.226E+18,0.524E+18,0.398E+18,-0.368E+18,0.236E+18,
0450,0173.2000.255.a,-15.87700,-173.6910,116.0000,6.3,-0.323E+18,-0.231E+18,0.555E+18,0.161E+18,0.284E+19,0.136E+19,
0451,0173.2000.295.a,-17.28600,-175.1760,298.0000,6.3,-0.247E+19,0.120E+19,0.127E+19,0.514E+18,0.587E+18,-0.139E+19,
0452,0173.2000.314.a,-15.42500,-173.4200,46.00000,5.9,-0.306E+17,0.321E+18,-0.291E+18,0.540E+17,0.345E+18,0.395E+18,
0453,0173.2001.275.a,-16.18300,-173.8200,102.0000,6.1,-0.166E+19,0.111E+18,0.155E+19,-0.148E+18,0.962E+18,-0.541E+18,
0454,0173.2002.028.a,-15.30400,-173.2250,20.00000,6.1,0.739E+18,0.115E+18,-0.853E+18,-0.195E+18,0.204E+18,0.195E+18,
0455,0173.2002.172.a,-15.11000,-175.8630,310.0000,5.7,0.318E+18,-0.171E+18,-0.147E+18,0.311E+18,0.289E+16,-0.199E+18,
0456,0173.2002.289.a,-15.67600,-173.0480,20.00000,5.9,-0.413E+18,-0.712E+18,0.113E+19,-0.565E+18,-0.339E+17,0.311E+18,
0457,0173.2003.073.a,-17.41600,-175.1830,273.0000,6.4,-0.529E+18,0.107E+19,-0.543E+18,-0.120E+19,-0.367E+19,0.110E+19,
0458,0173.2003.087.a,-15.32400,-173.5080,42.00000,6.2,-0.384E+17,0.711E+18,-0.673E+18,-0.131E+19,0.595E+18,0.824E+18,
0459,0173.2003.123.a,-15.14300,-173.7470,38.00000,6.1,0.476E+17,0.211E+18,-0.259E+18,-0.212E+19,0.619E+18,-0.440E+18,
0460,0173.2003.184.a,-21.27800,-174.5220,10.00000,6.0,0.367E+18,-0.239E+18,-0.129E+18,-0.282E+18,0.211E+18,0.111E+18,
0461,0173.2003.245.a,-15.21010,-173.2481,12.00000,6.2,0.369E+18,0.160E+19,-0.197E+19,-0.327E+19,0.138E+19,-0.309E+19,
0462,0173.2004.025.a,-16.83000,-174.1960,139.0000,6.7,0.708E+19,-0.321E+19,-0.387E+19,-0.347E+18,0.822E+19,-0.463E+19,
0463,0173.2004.072.a,-15.57900,-175.0960,284.0000,6.0,-0.342E+17,-0.455E+17,0.796E+17,-0.726E+17,-0.102E+19,-0.561E+18,
0464,0173.2004.096.a,-20.43600,-173.9360,4.000000,6.0,0.260E+16,-0.222E+18,0.219E+18,0.104E+19,0.216E+19,-0.799E+18,
0465,0173.2004.105.a,-17.84800,-174.5590,133.0000,5.9,0.481E+18,0.479E+17,-0.528E+18,0.445E+18,0.712E+18,-0.181E+18,
0466,0173.2004.247.a,-15.25400,-173.3400,12.00000,6.0,-0.700E+17,0.218E+19,-0.211E+19,0.516E+18,0.106E+19,0.711E+18,
0467,0173.2004.252.a,-15.15300,-173.4290,10.00000,5.9,0.312E+18,-0.273E+18,-0.390E+17,-0.249E+18,0.115E+18,0.286E+18,
0468,0173.2005.078.a,-20.40700,-174.3370,30.00000,6.1,0.107E+19,-0.400E+17,-0.103E+19,-0.290E+18,0.440E+18,-0.490E+18,
0469,0173.2005.124.a,-19.40700,-173.8290,12.00000,5.9,0.577E+18,-0.472E+18,-0.105E+18,0.175E+18,0.568E+18,0.337E+17,
0470,0173.2005.218.a,-19.61400,-175.8500,217.0000,6.0,-0.499E+18,0.122E+18,0.377E+18,-0.262E+18,-0.831E+18,0.244E+18,
0471,0173.2005.278.a,-20.53500,-174.2770,31.00000,6.0,0.573E+18,-0.533E+17,-0.519E+18,0.256E+18,0.118E+18,0.736E+18,
0472,0173.2006.064.a,-20.11800,-175.6610,214.0000,6.1,-0.598E+18,0.166E+19,-0.106E+19,-0.310E+18,0.576E+18,-0.194E+18,
0473,0173.2006.123.a,-20.18700,-174.1230,52.00000,7.9,0.303E+21,-0.146E+21,-0.157E+21,0.759E+20,0.791E+21,0.112E+21,
0474,0173.2006.188.a,-15.24400,-173.6100,52.00000,6.0,-0.127E+19,0.162E+18,0.111E+19,0.532E+18,-0.219E+18,-0.682E+17,
0475,0173.2006.334.a,-21.29700,-174.6770,2.000000,6.0,0.125E+18,-0.292E+18,0.166E+18,0.870E+18,0.917E+18,0.322E+18,
0476,0173.2006.351.a,-21.25800,-174.4720,16.00000,5.8,0.575E+18,-0.680E+18,0.106E+18,0.111E+18,0.328E+17,0.232E+18,
0477,0173.2007.238.a,-17.30410,-174.4528,130.0000,6.0,-0.177E+18,0.233E+18,-0.561E+17,-0.185E+18,-0.110E+19,-0.968E+18,
0478,0173.2008.022.a,-15.41900,-175.5890,2.000000,6.1,-0.233E+18,0.123E+19,-0.995E+18,-0.252E+17,0.891E+17,0.700E+18,
0479,0173.2008.178.a,-20.68550,-173.3634,38.00000,6.5,0.182E+19,0.368E+18,-0.219E+19,0.573E+18,-0.120E+19,-0.579E+18,
0480,0173.2008.283.a,-21.03000,-174.4200,12.00000,5.9,0.334E+18,-0.255E+18,-0.790E+17,0.517E+17,0.246E+18,-0.450E+17,
0481,0173.2008.293.a,-21.86300,-173.8190,28.00000,7.1,0.235E+20,-0.136E+20,-0.989E+19,-0.261E+19,-0.792E+19,0.799E+18,
0482,0173.2008.293.b,-21.94220,-173.7328,18.00000,5.8,-0.151E+18,0.903E+17,0.605E+17,-0.391E+16,0.575E+17,0.209E+18,
0483,0173.2008.296.a,-18.41400,-175.3510,220.0000,6.3,-0.229E+19,0.109E+19,0.120E+19,-0.142E+19,-0.298E+19,0.118E+19,
0484,0173.2008.310.a,-17.32100,-174.3620,187.0000,5.7,0.532E+16,0.218E+18,-0.223E+18,0.230E+18,0.174E+18,-0.967E+17,
0485,0173.2008.313.a,-15.22300,-174.2320,120.0000,5.9,-0.399E+18,0.589E+17,0.340E+18,-0.738E+18,-0.615E+18,0.318E+18,
0486,0173.2009.065.a,-15.15600,-173.3090,8.000000,5.8,-0.704E+17,0.311E+18,-0.240E+18,-0.842E+17,0.331E+18,0.557E+18,
0487,0173.2009.211.a,-20.78940,-174.2476,6.000000,0.0,0.338E+18,-0.145E+18,-0.193E+18,0.126E+18,0.277E+18,-0.379E+17,
0488,0174.2001.258.a,-22.39300,-175.0100,4.000000,5.9,0.111E+18,-0.163E+16,-0.110E+18,0.500E+18,0.802E+18,-0.178E+18,
0489,0174.2004.074.a,-17.26700,-172.3160,0.000000E+00,6.0,-0.131E+19,-0.427E+17,0.135E+19,-0.946E+18,-0.664E+17,-0.490E+18,
0490,0174.2006.281.a,-23.55400,-175.2710,4.000000,5.7,-0.375E+18,0.152E+18,0.222E+18,0.234E+18,0.460E+18,0.140E+18,
0491,0174.2008.359.a,-17.29000,-171.9090,6.000000,6.3,-0.728E+18,-0.575E+18,0.130E+19,0.321E+17,0.160E+17,-0.159E+18,
0492,0174.2009.078.a,-23.04600,-174.6590,30.00000,7.6,0.252E+21,-0.121E+20,-0.240E+21,-0.555E+19,-0.454E+20,-0.231E+21,
0493,0177.2000.228.a,-31.51100,179.7250,366.0000,6.6,-0.527E+19,-0.141E+19,0.668E+19,-0.319E+19,-0.581E+19,-0.236E+18,
0494,0177.2001.097.a,-27.55400,-176.3360,12.00000,6.2,0.407E+18,-0.333E+18,-0.741E+17,0.240E+18,0.860E+18,-0.691E+18,
0495,0177.2001.326.a,-31.06800,-176.7240,26.00000,5.9,0.324E+18,-0.613E+18,0.290E+18,-0.314E+17,-0.335E+18,-0.116E+18,
0496,0177.2003.315.b,-30.65900,-179.3760,18.00000,6.1,0.178E+18,-0.922E+18,0.744E+18,0.435E+17,-0.348E+17,0.983E+18,
0497,0177.2004.151.a,-31.05200,-177.1170,6.000000,5.8,-0.405E+18,0.269E+17,0.378E+18,0.278E+16,-0.231E+17,-0.468E+17,
0498,0177.2005.192.a,-27.00100,-176.3220,10.00000,5.9,0.563E+18,0.898E+17,-0.652E+18,0.543E+18,0.755E+18,-0.142E+18,
0499,0177.2006.090.a,-29.60900,-176.8250,11.00000,6.5,0.374E+19,-0.274E+19,-0.100E+19,0.132E+19,0.554E+19,-0.440E+19,
0500,0177.2006.136.a,-31.77900,-179.3130,152.0000,7.4,0.119E+21,0.383E+20,-0.157E+21,0.157E+20,0.756E+20,-0.283E+20,
0501,0177.2007.268.a,-30.96500,179.9980,413.0000,6.2,-0.115E+19,-0.124E+18,0.127E+19,-0.144E+19,-0.110E+19,-0.287E+18,
0502,0177.2008.078.a,-28.80000,-177.4000,22.00000,6.1,0.155E+19,-0.713E+18,-0.837E+18,0.351E+18,0.891E+18,-0.465E+18,
0503,0177.2008.109.a,-27.52800,-176.5800,10.00000,5.8,0.380E+18,-0.446E+18,0.661E+17,-0.137E+18,0.277E+18,0.200E+18,
0504,0177.2008.344.a,-31.23200,-176.9240,20.00000,7.0,-0.736E+19,-0.242E+19,0.978E+19,-0.133E+19,0.122E+19,-0.137E+19,
0505,0177.2009.024.a,-28.25000,-176.6970,12.00000,6.0,0.577E+18,0.258E+18,-0.835E+18,0.208E+17,0.511E+18,-0.151E+18,
0506,0177.2009.049.a,-27.42400,-176.3300,22.00000,6.9,0.442E+19,-0.123E+20,0.786E+19,0.222E+18,0.214E+20,-0.142E+20,
0507,0177.2009.136.a,-31.51900,-178.7920,42.00000,6.3,0.434E+19,-0.283E+19,-0.152E+19,0.245E+18,0.106E+19,-0.108E+18,
0508,0177.2009.144.a,-31.47500,-177.6830,6.000000,0.0,0.239E+18,0.192E+18,-0.431E+18,0.145E+18,0.985E+18,-0.112E+18,
0509,0178.2001.154.a,-29.66600,-178.6330,200.0000,7.2,0.407E+20,0.396E+19,-0.446E+20,-0.108E+20,0.200E+20,0.165E+19,
0510,0178.2001.359.a,-30.22400,-178.0910,32.00000,5.9,0.304E+18,0.165E+18,-0.469E+18,0.652E+16,0.248E+18,0.243E+18,
0511,0178.2003.124.a,-30.53100,-178.2320,34.00000,6.7,0.134E+20,-0.255E+19,-0.109E+20,0.395E+18,0.406E+19,0.332E+19,
0512,0178.2003.124.b,-30.58700,-178.2900,34.00000,6.4,0.485E+19,-0.195E+19,-0.290E+19,0.524E+18,0.857E+18,0.233E+19,
0513,0178.2003.273.a,-30.40400,-177.4050,2.000000,6.3,0.319E+19,-0.183E+18,-0.301E+19,0.197E+18,0.329E+19,-0.197E+19,
0514,0178.2004.154.a,-30.48100,-177.8750,22.00000,5.8,0.449E+18,-0.340E+18,-0.108E+18,0.127E+18,0.202E+18,0.363E+18,
0515,0178.2005.149.a,-30.17010,-178.0955,20.00000,6.2,0.769E+18,-0.423E+18,-0.346E+18,0.890E+17,0.288E+18,0.146E+18,
0516,0178.2005.204.a,-30.25400,-178.0680,34.00000,6.0,0.137E+19,-0.108E+19,-0.296E+18,0.869E+17,0.316E+18,-0.376E+18,
0517,0178.2005.341.a,-30.01200,-177.6370,17.00000,6.4,0.265E+19,0.167E+18,-0.281E+19,0.122E+19,0.386E+19,0.647E+16,
0518,0178.2007.031.a,-29.77600,-178.0020,54.00000,6.4,0.704E+19,-0.588E+19,-0.116E+19,0.498E+18,-0.700E+18,0.128E+19,
0519,0178.2007.137.a,-30.65800,-178.2020,36.00000,5.9,0.122E+19,-0.587E+18,-0.635E+18,-0.368E+17,0.219E+18,-0.231E+17,
0520,0178.2007.324.a,-30.03300,-177.9280,32.00000,5.8,0.704E+18,-0.327E+18,-0.378E+18,0.977E+16,0.164E+18,-0.166E+18,
0521,0178.2008.273.a,-29.75600,-177.6830,32.00000,7.0,0.288E+20,-0.185E+20,-0.103E+20,0.186E+19,0.496E+19,0.693E+19,
0522,0178.2008.279.a,-30.18400,-177.1760,10.00000,6.2,0.137E+19,-0.190E+17,-0.135E+19,-0.241E+18,0.916E+18,0.106E+19,
0523,0178.2008.311.a,-29.85500,-177.4410,16.00000,5.9,0.661E+18,-0.121E+18,-0.540E+18,0.267E+18,0.510E+18,-0.141E+18,
0524,0178.2009.018.a,-30.19900,-177.9510,40.00000,6.4,0.363E+19,-0.227E+19,-0.135E+19,0.356E+18,0.775E+17,0.198E+17,
0525,0178.2009.116.a,-30.30000,-178.5820,150.0000,6.1,0.896E+17,0.371E+18,-0.460E+18,0.384E+18,0.159E+19,-0.338E+18,
0526,0178.2009.245.a,-29.35500,-178.9570,250.0000,6.2,-0.172E+19,0.345E+17,0.168E+19,-0.857E+18,0.503E+18,0.112E+19,
0527,0179.2003.359.a,-34.95400,-178.2490,12.00000,5.9,-0.215E+17,-0.813E+18,0.835E+18,0.366E+18,-0.963E+17,-0.561E+18,
0528,0179.2004.067.a,-32.38100,-178.1910,2.000000,5.8,0.662E+17,0.270E+17,-0.932E+17,0.295E+18,0.115E+19,0.623E+17,
0529,0179.2004.069.a,-32.26500,-178.3580,14.00000,6.3,0.171E+19,-0.174E+19,0.308E+17,0.733E+18,0.158E+19,0.756E+18,
0530,0179.2004.154.a,-32.87500,-179.4470,42.00000,6.1,0.233E+19,-0.293E+18,-0.204E+19,-0.988E+16,0.617E+18,0.978E+17,
0531,0179.2005.136.a,-32.58900,-179.3530,34.00000,6.6,0.912E+19,-0.207E+19,-0.705E+19,-0.910E+17,0.328E+19,-0.893E+18,
0532,0179.2008.088.a,-32.88200,179.3620,365.0000,5.5,-0.103E+17,-0.123E+18,0.133E+18,-0.637E+17,0.207E+18,-0.621E+17,
0533,0181.1999.281.a,-21.89000,-176.7170,182.0000,5.6,-0.285E+18,0.633E+17,0.222E+18,-0.489E+17,-0.457E+17,0.289E+16,
0534,0181.2000.109.a,-20.66400,-176.4690,221.0000,6.0,-0.102E+18,-0.466E+17,0.148E+18,-0.382E+18,-0.768E+18,0.367E+18,
0535,0181.2000.166.a,-17.90200,176.2120,32.00000,6.0,0.369E+17,-0.852E+18,0.815E+18,-0.143E+18,0.584E+17,-0.280E+18,
0536,0181.2000.213.a,-16.69700,174.5420,6.000000,6.1,-0.647E+18,0.879E+18,-0.232E+18,-0.414E+18,-0.107E+19,0.123E+19,
0537,0181.2001.118.a,-18.06400,-176.9370,359.0000,6.8,-0.720E+18,-0.811E+19,0.883E+19,-0.119E+20,-0.147E+20,-0.987E+19,
0538,0181.2001.139.a,-19.90300,-177.5150,383.0000,5.9,-0.563E+18,-0.878E+17,0.651E+18,-0.178E+18,-0.543E+18,-0.165E+18,
0539,0181.2001.143.a,-17.70800,-178.7030,571.0000,5.6,-0.933E+16,0.176E+18,-0.166E+18,0.931E+17,-0.216E+18,-0.102E+18,
0540,0181.2001.146.a,-20.29200,-177.8420,402.0000,6.4,0.112E+18,-0.422E+19,0.411E+19,-0.172E+19,-0.857E+18,-0.263E+17,
0541,0181.2001.185.a,-21.72500,-176.7050,182.0000,6.5,-0.142E+19,0.317E+18,0.111E+19,-0.277E+19,-0.528E+19,0.196E+19,
0542,0181.2001.212.a,-17.69200,-178.8260,612.0000,5.5,0.125E+18,0.695E+17,-0.195E+18,0.444E+16,-0.676E+17,-0.470E+17,
0543,0181.2001.255.a,-20.99300,-179.1090,627.0000,6.5,-0.341E+19,0.116E+19,0.225E+19,-0.294E+19,-0.321E+19,0.470E+18,
0544,0181.2001.301.a,-21.79700,-176.7160,179.0000,5.6,0.727E+17,-0.235E+17,-0.492E+17,0.741E+16,-0.274E+18,0.147E+18,
0545,0181.2001.309.a,-17.28900,-179.2510,572.0000,6.3,-0.179E+19,0.283E+19,-0.105E+19,0.101E+19,-0.597E+18,0.146E+19,
0546,0181.2002.110.a,-16.38200,173.2590,10.00000,6.0,-0.755E+18,0.698E+18,0.565E+17,0.108E+18,-0.275E+18,-0.335E+18,
0547,0181.2002.167.a,-17.86600,-178.6960,576.0000,5.9,0.914E+18,-0.255E+18,-0.660E+18,0.278E+18,-0.263E+18,0.102E+18,
0548,0181.2002.221.a,-16.30900,-176.1720,372.0000,6.1,-0.504E+18,0.609E+18,-0.105E+18,0.305E+18,-0.645E+18,0.129E+19,
0549,0181.2002.231.a,-21.69600,-179.5130,619.0000,7.6,-0.145E+21,-0.718E+19,0.153E+21,-0.898E+20,-0.162E+21,-0.801E+19,
0550,0181.2002.250.a,-20.27500,-176.0360,207.0000,6.0,-0.297E+18,0.177E+18,0.120E+18,-0.324E+18,-0.975E+18,-0.528E+17,
0551,0181.2002.277.a,-20.99100,-179.0160,642.0000,6.3,-0.294E+19,0.157E+19,0.137E+19,-0.191E+19,-0.124E+19,0.829E+18,
0552,0181.2002.290.a,-19.84200,-178.4010,616.0000,6.2,0.145E+17,0.761E+18,-0.776E+18,-0.118E+19,-0.208E+19,-0.623E+17,
0553,0181.2002.295.a,-20.63300,-178.3910,560.0000,6.1,-0.892E+18,0.111E+19,-0.214E+18,-0.138E+19,-0.797E+18,0.683E+17,
0554,0181.2002.362.a,-18.24700,-178.5340,628.0000,5.9,0.611E+18,-0.182E+18,-0.429E+18,-0.137E+18,-0.742E+18,0.218E+18,
0555,0181.2003.004.a,-20.57000,-177.6610,383.0000,6.5,-0.443E+19,0.542E+18,0.389E+19,-0.200E+19,-0.351E+19,0.147E+19,
0556,0181.2003.139.a,-18.04400,-178.6700,570.0000,6.0,0.734E+18,-0.429E+18,-0.305E+18,0.506E+18,-0.671E+18,0.432E+18,
0557,0181.2003.208.a,-21.08000,-176.5850,214.0000,6.6,-0.147E+19,0.255E+19,-0.108E+19,-0.393E+19,-0.875E+19,0.139E+19,
0558,0181.2003.286.a,-15.93700,-178.4260,10.00000,6.0,-0.265E+16,0.317E+18,-0.314E+18,0.122E+18,0.765E+17,0.692E+18,
0559,0181.2003.288.a,-17.82200,-178.7040,586.0000,6.0,-0.195E+18,0.845E+18,-0.650E+18,0.576E+18,-0.894E+18,0.129E+18,
0560,0181.2004.011.a,-16.23700,-176.1750,377.0000,5.9,-0.315E+18,0.187E+18,0.128E+18,0.359E+18,-0.690E+17,0.673E+18,
0561,0181.2004.197.a,-17.65600,-178.7600,578.0000,7.1,0.322E+20,-0.194E+20,-0.128E+20,0.190E+20,0.205E+19,0.233E+20,
0562,0181.2004.267.a,-15.59900,-177.2780,10.00000,5.9,-0.150E+18,-0.322E+18,0.472E+18,0.135E+18,0.177E+18,0.560E+18,
0563,0181.2004.322.a,-20.06800,-178.7100,621.0000,6.5,0.132E+19,-0.106E+19,-0.257E+18,-0.644E+19,-0.519E+19,-0.639E+18,
0564,0181.2005.078.a,-21.89300,-179.5470,600.0000,6.3,0.928E+17,-0.467E+18,0.375E+18,-0.101E+19,-0.260E+19,-0.600E+18,
0565,0181.2005.090.a,-18.44800,175.9900,4.000000,6.1,-0.102E+19,0.317E+18,0.705E+18,0.598E+16,0.108E+18,0.155E+18,
0566,0181.2005.090.b,-18.54500,176.0130,6.000000,6.0,-0.474E+18,0.120E+18,0.354E+18,0.251E+17,-0.211E+17,0.890E+17,
0567,0181.2005.219.b,-14.44900,-177.2930,10.00000,6.0,-0.271E+18,0.239E+18,0.326E+17,0.501E+18,0.413E+18,0.899E+18,
